ordinal_prise,orateur,texte,debut,fin,sad,disgust,angry,neutral,fear,surprise,happy
2,M. Nicolas Dragon (RN),"La récente proposition du garde des sceaux concernant la suppression de l’argent liquide afin de lutter contre le crime organisé marquerait une rupture avec les rapports commerciaux et sociaux que l’humanité connaît depuis des siècles. En effet, l’argent liquide constitue un moteur pour les échanges et le commerce ; il est notamment utilisé par les plus modestes, qui ne comptent pas sur la carte bancaire pour gérer leur budget et vivre, voire survivre, à la fin du mois. Sa suppression porterait un coup dur à de nombreux commerces, notamment ruraux : il est essentiel au développement économique de ces territoires déjà en tension. Elle porterait aussi atteinte à la liberté des individus de disposer de leur argent comme ils l’entendent.Dans le contexte du narcotrafic, l’argent liquide est central et il pourrait sembler logique de vouloir briser ces mécanismes en le remplaçant par des moyens de paiement traçables, afin de faciliter les investigations sur les trafics de drogue mais aussi d’armes. Cependant, les criminels s’adaptent toujours plus rapidement pour échapper à la justice ; le développement de nombreuses cryptomonnaies, que viennent d’évoquer mes collègues, permet déjà aux trafiquants d’éviter toute traçabilité. Le gouvernement voudrait aller vers la fin de l’argent liquide afin d’enrayer le narcotrafic, mais le développement des cryptomonnaies rendrait cette politique caduque.Il serait donc pertinent de s’inspirer plutôt des propositions du Rassemblement national, que je représente ce soir avec mes collègues, notamment en matière de lutte contre le blanchiment d’argent.",1961.77,2071.44,0.0,0.06722260308688804,0.5790924026074833,0.21573404530510862,0.09074907826852742,0.04720187073199257,0.0
2,Mme la présidente,La parole est à M. le ministre.,2071.44,2078.17,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
2,M. François-Noël Buffet,"La loi relative au narcotrafic, dont je rappelle le caractère définitif depuis la décision rendue aujourd’hui par le Conseil constitutionnel, supprime les paiements en argent liquide pour la location des voitures, par exemple. Elle prévoit également que les personnes qui achètent des cartes téléphoniques prépayées devront donner leur identité. Ce sont des mesures très intéressantes que nous allons maintenant pouvoir mettre en place.S’agissant des cryptomonnaies, le texte donne aussi aux services les moyens d’enquêter sur les réseaux financiers, notamment en matière d’identification. Nous pourrons ainsi soit les bloquer, soit engager des poursuites. Nous sommes donc déterminés.Les préfets pourront également ordonner la fermeture administrative de commerces soupçonnés de blanchiment d’argent.Voilà les mesures très concrètes qui pourront maintenant s’appliquer.",2078.17,2123.25,0.0,0.1063741176815223,0.10469696402690284,0.5756033563649545,0.0,0.06863444569609137,0.144691116230529
2,Mme la présidente,La parole est à M. Nicolas Dragon.,2123.25,2173.75,0.0,0.0,0.11593484725783022,0.24242024907330964,0.2070874621657616,0.1628273901770941,0.2717300513260044
2,M. Nicolas Dragon (RN),"Merci de vos réponses. Je comprends aussi que le Conseil constitutionnel a censuré un certain nombre d’articles de la loi « narcotrafic », ce que j’estime très regrettable, même si je respecte bien évidemment cette institution.Mais il faut accélérer. Les Français veulent des actes, le plus vite possible : ils ne peuvent plus attendre.",2173.75,2196.18,0.912958272360551,0.0,0.04308263037114573,0.012593922229779992,0.01619916242276279,0.0,0.015166012615760461
2,Mme la présidente,La parole est à M. le ministre.,2196.18,2215.7,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
2,M. François-Noël Buffet,"Le Conseil constitutionnel était saisi de trente-huit articles sur les soixante-quatre que compte la loi ; trente-deux ont été acceptés, six censurés soit totalement, soit partiellement. On peut donc dire que l’ensemble du texte a été validé. Il va pouvoir produire ses effets, et nos services recevront des moyens pour lutter contre le blanchiment d’argent.",2215.7,2245.3,0.0,0.02541416132524905,0.020961311245950964,0.19675678597717106,0.0,0.027617049666832746,0.7292506917847962
2,Mme la présidente,La parole est à M. Eddy Casterman.,2245.3,2253.68,0.0,0.0,0.14201984875298307,0.3536412824003377,0.14739664127786287,0.1534837450333738,0.20345848253544252
2,M. Eddy Casterman (RN),"Le narcobanditisme s’enracine dangereusement sur notre territoire. En 2024, lors de leur audition au Sénat, les magistrats de Marseille ont lancé l’alerte quant à l’émergence d’une véritable contre-société structurée et dotée de moyens financiers et technologiques considérables. Aujourd’hui, nos forces de l’ordre sont démunies, dépassées par l’ampleur du phénomène ; elles manquent cruellement de moyens matériels pour mener à bien leur mission première : lutter contre le crime.Je souhaite vous interpeller sur deux points : l’insuffisance chronique des équipements disponibles pour les policiers et les gendarmes ; le mur juridique que rencontrent les forces de l’ordre pour disposer des avoirs et matériels saisis et qui demeurent gelés par la justice.Les policiers et les gendarmes font part de leur désarroi face à la pénurie de véhicules, par exemple. Comment peuvent-ils espérer démanteler des réseaux de trafic de drogue s’ils n’ont même pas les moyens de se déplacer rapidement ? En 2023, plus de 1 milliard d’euros d’avoirs criminels ont été saisis. Pourquoi ne pas en utiliser une partie significative pour améliorer concrètement les moyens des pelotons de surveillance et d’intervention de la gendarmerie (Psig), des brigades antistupéfiants ou des douanes ? Cet argent pourrait par exemple financer des drones ou des véhicules, essentiels à la surveillance de réseaux, mais aussi aider au logement ou à la mobilité des agents les plus exposés.Donnons à ceux qui nous protègent les moyens de remplir cette mission ! Il faut frapper les narcotrafiquants là où ça fait mal, c’est-à-dire au portefeuille. Ce que nous saisissons doit devenir une arme qui se retourne contre ceux qui pourrissent la vie des Français.Nous devons donc amorcer une simplification juridique et garantir aux forces de l’ordre qu’elles bénéficieront d’un retour financier et matériel direct, afin de renforcer leur capacité à lutter contre le crime organisé, avec un appareil juridique qui les soutient.Cette proposition répond à votre volonté politique de lutte contre le narcotrafic. Elle est prévue par la loi contre le narcotrafic, que le groupe Rassemblement national a soutenue et permis de faire adopter. Dans quels délais cette mesure, tant attendue de nos forces de l’ordre, sera-t-elle mise en place ? Elles vous regardent !",2253.68,2377.91,0.0,0.16380793438619265,0.1469196082078276,0.055132147021505054,0.5835519137001618,0.05058839668431292,0.0
2,Mme la présidente,La parole est à M. le ministre.,2377.91,2380.29,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
2,M. François-Noël Buffet,"Afin d’aller au-delà des éléments de langage que j’entends régulièrement, je vous dirai que les biens et le numéraire saisis par les forces de sécurité intérieures dans le cadre de leurs enquêtes judiciaires sont confiés à l’Agence de gestion et de recouvrement des avoirs saisis et confisqués (Agrasc). Une partie du montant des confiscations abonde directement le budget général de l’État, en application du principe d’universalité budgétaire. Par exception, une autre partie est versée à des fonds de concours : celui géré par la mission interministérielle de lutte contre les drogues et les conduites addictives (Mildeca) est alimenté par les sommes définitivement confisquées par les autorités judiciaires en matière de trafic de stupéfiants ; celui de l’Agrasc.En 2024, la gendarmerie a saisi pour 564 millions d’euros d’avoirs criminels, sur un peu plus de 1,2 milliard au niveau national, soit la moitié. Elle a bénéficié d’un peu plus de 13 millions d’euros grâce au fonds Mildeca et d’un peu moins de 2 millions d’euros grâce au fonds Agrasc. En outre, 361 véhicules lui ont été affectés.Bref, au-delà des pétitions de principe, les règles existent pour que le budget de l’État, notamment via ces deux fonds, continue de donner à nos services les moyens d’agir. Ce que vous demandez existe déjà, et vous devriez être satisfait.",2380.29,2479.22,0.0,0.022597224086330303,0.010016229191612512,0.20493732612420776,0.0,0.013380258345614486,0.749068962252235
2,Mme la présidente,La parole est à Mme Ersilia Soudais.,2479.22,2485.18,0.0,0.0,0.13763084696015027,0.27008221702564567,0.22607955336941396,0.1702421324256727,0.19596525021911743
2,Mme Ersilia Soudais (LFI-NFP),"La police nationale a publié une note qui pointe une croissance du crime organisé en France et qui souligne une professionnalisation des pratiques criminelles, les séjours en prison tendant à amplifier ce phénomène. Cette note est très instructive, mais elle se trompe de cible.Je ne saurais choisir parmi la multitude d’affaires de corruption qui concernent les élus de la République et les hauts responsables politiques, tant elles sont nombreuses. Je peux tout de même citer Rachida Dati, ministre de la culture, soupçonnée d’avoir touché 299 000 euros de la part du groupe GDF Suez pour agir en faveur du secteur gazier lorsqu’elle était eurodéputée, ou Marine Le Pen, déclarée coupable de détournement de fonds publics à hauteur de 1,8 million d’euros.Comment voulez-vous que nos concitoyens respectent la loi si ceux qui la font ne la respectent pas eux-mêmes ? Ces crimes ne sont pas anodins ; ils révèlent les fissures d’un système démocratique défaillant. Les conséquences de cette corruption sont tout aussi dramatiques que la hausse des tentatives d’assassinat ou des faits de trafic de drogue. Ces crimes ont des conséquences sur notre démocratie : abstention, perte de confiance dans les élus et dans la démocratie, virage vers un régime de plus en plus autoritaire.Qui dissémine réellement le crime organisé en France ? Qui sont les véritables criminels ?Nous aimerions que la police nationale et le gouvernement cessent de viser et de stigmatiser toujours les mêmes personnes. Il est inutile de rappeler les contrôles au faciès – le risque de contrôle est vingt fois plus élevé pour un jeune homme perçu comme Noir ou Arabe que pour le reste de la population – comme il est inutile de rappeler la violence illégitime et disproportionnée souvent utilisée par les forces de l’ordre lors de leurs interpellations. Il est en revanche plus que jamais nécessaire de restructurer le débat et de se pencher sur la question de la corruption et des crimes commis par les personnalités politiques.Demandons-nous à qui profite le crime, surtout quand l’extrême droite ne cesse de gagner du terrain.",2485.18,2591.63,0.0,0.1424120682379922,0.4608691340919064,0.21530797305743876,0.062531219422738,0.11887960518992464,0.0
2,Mme la présidente,La parole est à M. le ministre.,2591.63,2602.76,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
2,M. François-Noël Buffet,"Vous affirmez des choses dont je crois pouvoir dire qu’elles ne sont en rien réellement documentées – au moins dans leur volume. Vous parlez de façon générale, considérant que l’État et le gouvernement mènent des contrôles d’identité uniquement au faciès, que le trafic de stupéfiants n’est qu’un problème accessoire, qu’il vaudrait mieux se concentrer sur des personnes ; et vous citez deux noms, après avoir laissé entendre que tous les élus étaient corrompus.Je vous rappelle un principe auquel je crois – ou j’espère – que vous êtes attachée : la présomption d’innocence. En tout cas, l’avocat que j’ai été y reste très attaché et ne saurait tenir des propos aussi généraux et aussi péremptoires, surtout sans apporter la moindre preuve.Ensuite, les actions menées par les services de police sont parfaitement documentées, notamment en ce qui concerne le narcotrafic, qui génère plus de 2,5 milliards de chiffre d’affaires. C’est un système organisé sous forme d’entreprise, qui dans certains cas utilise des êtres humains comme de la chair à canons, et qui n’hésite pas à distribuer des stupéfiants, ce qui entraîne des conséquences dramatiques pour ceux qui en consomment – encore faudrait-il qu’ils cessent de le faire.La lutte contre la corruption existe et elle fonctionne. Des procédures sont engagées, certaines enquêtes aboutissent, d’autres non, faute de preuves suffisantes. Vous ne pouvez pas détourner ainsi l’attention de la masse de la corruption. Celle-ci est considérable et elle découle notamment du narcotrafic – l’argent qui en est issu est utilisé pour corrompre des acteurs publics ou privés. La loi est bien faite : elle permet de les poursuivre et les condamner. L’élu et le ministre que je suis ne peuvent accepter que vous teniez un propos aussi général – il est manifestement infondé et extrêmement dangereux.",2602.76,2761.73,0.014087780484480412,0.019839372734158516,0.8730913674144338,0.07057861005689595,0.0,0.022402869310031243,0.0
3,Mme la présidente,"La parole est à M. Emeric Salmon, pour un rappel au règlement.",2761.73,2767.44,0.0,0.0,0.19520711241657976,0.22499897250924242,0.2640840534165506,0.18270549807205227,0.13300436358557496
3,M. Emeric Salmon,"Il se fonde sur l’article 70 alinéa 3 relatif aux mises en causes personnelles. Mme Soudais, pendant son intervention, a qualifié Marine Le Pen de criminelle. Je rappellerai que Marine Le Pen est présumée innocente, M. le ministre l’a souligné. En outre, elle n’est accusée d’aucun crime.",2767.44,2791.29,0.0,0.058221758211593755,0.2424886259644237,0.4170031535094436,0.0,0.12030521601578166,0.1619812462987573
3,Mme la présidente,La parole est à Mme Ersilia Soudais.,2791.29,2797.2,0.0,0.0,0.13763084696015027,0.27008221702564567,0.22607955336941396,0.1702421324256727,0.19596525021911743
3,Mme Ersilia Soudais,"Tout ce dont je vous parle est parfaitement documenté. Lorsque j’ai dit qu’« un jeune homme perçu comme noir ou arabe » a vingt fois plus de chances d’être contrôlé que le reste de la population, je citais les propos du Défenseur des droits en 2017. Amnesty international a bien documenté également les contrôles au faciès.",2797.2,2816.76,0.0,0.024136908115778788,0.05917969198723338,0.018800872926975992,0.8752375072049661,0.022645019765045814,0.0
3,Mme la présidente,La parole est à Mme Ayda Hadizadeh pour poser trois questions.,2816.76,2832.62,0.0,0.0,0.1817857808458168,0.2105331838999256,0.26502883586446957,0.22984731069271208,0.11280488869707596
3,Mme Ayda Hadizadeh (SOC),"Mes interrogations portent sur un point précis qui concerne la lutte contre le crime organisé et qui nous a beaucoup occupés dans l’hémicycle lors de l’examen de la proposition de loi visant à sortir la France du piège du narcotrafic. Il s’agit de la captation de données judiciaires à distance, c’est-à-dire l’interception de données SMS sur les messageries chiffrées et l’accès à distance aux terminaux.Nous en avons aujourd’hui la capacité et tout cela est encadré juridiquement : ces pratiques sont autorisées dans le cadre d’enquêtes judiciaires, notamment en matière de terrorisme et de criminalité organisée. Le service technique national de captation judiciaire (STNCJ) assure cette mission pour l’État. Le problème, ce n’est pas le droit, ni même la technologie – puisqu’on a les moyens de le faire –, c’est notre capacité à le faire. Aujourd’hui, les outils existent mais, en France, ils sont sous-dimensionnés. Le STNCJ travaille avec des moyens limités en volume, en couverture et en rapidité d’exécution. Par principe et à raison, la France refuse de confier ses missions ultrasensibles à des sociétés privées étrangères, notamment israéliennes – les Israéliens ont développé une grande capacité en la matière.Faute de solutions souveraines suffisamment robustes, nous restons dans une forme d’artisanat technique, alors que nous devrions être à l’âge industriel. Pendant ce temps, les demandes explosent, dans le cadre d’enquêtes sur les réseaux de stupéfiants ou les crimes commis en bande organisée, en particulier les affaires d’exploitation de mineurs. Je rappelle en effet à nos collègues du Rassemblement national que les mineurs non accompagnés sont des victimes de réseaux d’exploitation. Ce ne sont pas des mineurs délinquants ; ils tombent dans la délinquance parce qu’ils sont victimes – ce sont des enfants. Pour en revenir à la captation, les services de terrain doivent souvent attendre et, de ce fait, ils renoncent, faute de créneaux et de moyens alloués. On se retrouve dans une situation absurde : on a la prétention de jouer en Ligue des champions avec les moyens de la D2 – deuxième division.Nous savons que la captation constitue un levier stratégique pour désorganiser les réseaux, remonter les filières et protéger les victimes, qui sont toujours parmi les plus vulnérables de notre société. Mais l’efficacité de ce levier dépend de la réactivité, de la souveraineté et de la proximité avec le terrain. Aujourd’hui, chers collègues sur tous les bancs, nous devrions partager un même objectif : un objectif commun, simple, clair et basique. Il faut que nous renforcions massivement les capacités du service technique national de captation judiciaire. Pardonnez-moi d’être technique et précise, mais des fois, pour être efficace, il faut l’être. Nous devons en faire un service pleinement opérationnel, capable d’intervenir rapidement, y compris, et surtout, à l’échelle locale, ce qui n’est pas le cas aujourd’hui. Cela suppose donc une montée en puissance technique, humaine, et, bien évidemment, budgétaire.Je vous poserai donc trois questions très précises :Quels moyens budgétaires le ministère prévoit-il pour renforcer durablement le service technique national de captation judiciaire afin de répondre à la montée en charge des demandes – la captation étant, je le rappelle, tout à fait autorisée dans le cadre de la loi ?Quelles mesures sont engagées pour développer des outils technologiques français souverains et ainsi réduire notre dépendance à des prestataires étrangers, dans un domaine aussi stratégique et sensible ?Enfin, comment le ministère entend-il élargir l’accès à ses capacités aux services territoriaux, afin de sortir de la logique de priorisation permanente et de garantir une réponse opérationnelle sur tout le territoire ?",2832.62,3068.82,0.0,0.22058536719297972,0.12272636831943219,0.3075793119292883,0.1797096872421829,0.055485523876087024,0.11391374144002991
3,Mme la présidente,La parole est à M. le ministre.,3068.82,3071.7,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
3,M. François-Noël Buffet,"Je vous remercie pour ces questions précises et pertinentes. Rappelons que le STNCJ est un service interministériel de compétence nationale, rattaché la direction générale de la sécurité intérieure (DGSI). Il est cofinancé par le ministère de l’intérieur et le ministère de la justice, qui assurent respectivement 60 % et 40 % du financement. Son budget annuel s’élève à 4,2 millions d’euros.Ce service est chargé de la conception, de la centralisation et de la mise en œuvre du dispositif de captation judiciaire. Il s’appuie sur les capacités techniques et opérationnelles du service de la direction générale de sécurité intérieure développées au titre du renseignement. Il a le monopole de la captation en matière judiciaire, qu’il met en œuvre pour les infractions dites du haut du spectre : le terrorisme, les atteintes aux intérêts fondamentaux de la nation et la criminalité organisée, depuis l’adoption de la proposition de loi visant à sortir la France du piège du narcotrafic, qui vient d’être validée par le Conseil constitutionnel.Il répond aux saisines des différentes unités d’investigation du ministère, que ce soit la direction générale de la police nationale (DGPN), la préfecture de police de Paris, la direction générale de la gendarmerie nationale (DGGN) ou le service national de douane judiciaire (SNDJ). Son activité est couverte par le secret de la défense nationale et contrôlée par deux personnalités qualifiées. Ses orientations sont définies par un comité stratégique coprésidé par le ministre de l’intérieur et le ministre de la justice.Vous avez raison de le souligner, ce service fait face depuis le début de l’année 2024 à un accroissement important des demandes de captation judiciaire, et cette tendance se confirme depuis le début de l’année 2025. Les deux ministères se sont mobilisés en 2025 sur le plan budgétaire : les crédits ont été revalorisés de 24 % par rapport au budget 2024 – il y a déjà eu une évolution – et les effectifs ont augmenté de 50 % – le STNCJ disposait de neuf équivalents temps plein (ETP), cinq y ont été ajoutés en 2025. En outre, l’environnement professionnel sur lequel s’appuie le STNCJ se renforce également. Même si je ne peux pas entrer dans les détails – vous le comprendrez, car ces éléments sont classifiés –, le ministère de l’intérieur a fortement investi dans ce service.En ce qui concerne les mesures engagées pour développer les outils technologiques souverains, nous sommes extrêmement sensibles à l’enjeu de la souveraineté numérique du ministère de l’intérieur. C’est la raison pour laquelle pour ce service, l’ensemble des outils techniques sous-jacents sont français – nous y sommes très vigilants.S’agissant de l’élargissement de l’accès à ces moyens sur le plan territorial afin de sortir de la logique de priorisation contrainte, nous avons engagé une démarche de sensibilisation et de présentation du dispositif pour qu’il soit mobilisé davantage. Nous développons notamment des actions de sensibilisation et de présentation auprès des magistrats, y compris des professionnels en formation à l’École nationale de la magistrature (ENM), car ce dispositif est peu connu.Voilà la situation au moment où je vous parle : le service est de plus en plus saisi, ses moyens financiers et humains ont été augmentés pour l’année budgétaire 2025, nous nous organisons pour qu’il mobilise des moyens souverains – des moyens français – et nous renforçons l’information des acteurs dans les territoires, en particulier des magistrats.",3071.7,3235.68,0.0,0.04306250299025226,0.08364776324525973,0.3335253906342752,0.3678781377190053,0.04105438124685703,0.13083182416435046
3,Mme la présidente,La parole est à Mme Ayda Hadizadeh.,3235.68,3300.14,0.0,0.0,0.2271547034696767,0.27884777621606893,0.1723745522556717,0.17903141137371212,0.14259155668487056
3,Mme Ayda Hadizadeh,"On passe de neuf équivalents temps plein à quinze. Nous pouvons tous l’admettre ici, c’est indignement sous-dimensionné. Ce n’est même pas un par point de deal ! Combien la France en compte-t-elle ? L’enjeu ne se limite pas aux points de deals. Avant d’échanger avec vous sur le crime organisé, j’étais présente lors du débat concernant l’aide sociale à l’enfance (ASE). Les foyers de l’ASE sont devenus des lieux de recrutement massif de jeunes filles et de jeunes hommes pour la prostitution – ce sont des réseaux organisés, qui planifient la prostitution de ces enfants.Nous devons absolument renforcer les moyens territoriaux. Nous avons tous les outils pour le faire. Il n’y a pas besoin de loi – il n’y a pas de temps à perdre à l’Assemblée. C’est au gouvernement de mener cette bataille – la ministre chargée des comptes publics devrait être présente –, pour doter notre police, qui fait un travail difficile mais qui, tel Don Quichotte, combat des moulins à vent. Donnons-leur les moyens d’agir concrètement. Nous avons l’outil, il faut le surdimensionner – il faut jouer en Ligue des champions maintenant.",3300.14,3369.42,0.032275358289639726,0.10843146099143729,0.7579040022578084,0.08056729732115724,0.020821881139957397,0.0,0.0
3,Mme la présidente,La parole est à M. le ministre.,3369.42,3372.3,0.0,0.0,0.11248379519116115,0.1749782905827167,0.3467713391864769,0.16718565301123584,0.19858092202840943
3,M. François-Noël Buffet,"Nous jouons bien dans la catégorie que vous évoquez. Rappelons que le dispositif s’appuie également sur les effectifs technico-opérationnels de la direction technique de la DGSI – les quinze personnes qui sont affectées au STNCJ travaillent avec d’autres collègues des services techniques de la DGSI, dont les effectifs augmentent, mais comme je vous l’ai indiqué, l’information est classifiée – vous comprendrez bien que je ne puisse pas vous la donner. Dans tous les cas, voilà la logique dans laquelle nous nous situons – il n’y a pas de difficulté.Nous prenons naturellement l’engagement de continuer à nous adapter, mais cela fait plusieurs années que nous le faisons en matière de renseignements, du point de vue de l’organisation et des moyens mis en place. Il n’est pas possible de nous faire ce reproche.",3372.3,3416.53,0.0,0.0,0.3942254460122524,0.34817653997845927,0.10550322137560118,0.09613630393567037,0.05595848869801675
3,Mme la présidente,La parole est à Mme Ayda Hadizadeh.,3416.53,3430.64,0.0,0.0,0.2271547034696767,0.27884777621606893,0.1723745522556717,0.17903141137371212,0.14259155668487056
3,Mme Ayda Hadizadeh,"C’est un reproche collectif, ne le prenez pas personnellement. Nous nous adaptons, certes, mais avec lenteur et des moyens sous-dimensionnés, il faut le dire. Il n’y a pas de honte à reconnaître qu’il faut aller plus vite. Au contraire, cela nous grandirait de dire : « Mettons toutes nos forces dans la bataille et allons-y ».",3430.64,3445.2,0.0,0.015985666824066092,0.027129186374670336,0.2924641977038062,0.014842262203241254,0.0,0.649578686894216
3,M. François-Noël Buffet,Bien sûr !,3445.2,3447.48,0.0,0.09390796846286928,0.2477252739194791,0.31156913098536987,0.0,0.18270001718392026,0.16409760944836155
3,Mme Ayda Hadizadeh,On sait que c’est sur ces messageries cryptées que les messages s’échangent. Nous n’avons pas besoin d’une nouvelle loi pour autoriser tout le monde à regarder.,3447.48,3454.7,0.0,0.0,0.3350774671321443,0.3926861361418412,0.12996311919184683,0.0855441081174867,0.0567291694166809
3,M. François-Noël Buffet,Si !,3454.7,3457.06,0.0,0.2068637354878556,0.22651192469882675,0.18299063771208474,0.11390495820063784,0.26972874390059504,0.0
3,Mme Ayda Hadizadeh,"Non, je vous assure, j’ai étudié le dossier. Si nous dotions suffisamment ce service technique en moyens, nous pourrions opérer la captation à l’intérieur du cadre juridique existant – dans le cadre d’une enquête judiciaire, on peut y aller. Nous n’aurions plus besoin de prioriser. Donnons aux services territoriaux les moyens de le faire. Créons des services territoriaux de ce fameux service national. Allons-y !",3457.06,3480.2,0.0,0.10594225387700469,0.45422581035572573,0.3396756291402641,0.0,0.03782602131080759,0.06233028531619784
3,Mme la présidente,La parole est à M. le ministre pour conclure cette séance de questions.,3480.2,3496.37,0.0,0.0,0.13635405174232532,0.10521257269247607,0.45965543702476386,0.22194433199084979,0.07683360654958496
3,M. François-Noël Buffet,"À l’issue de cette séance, on a le sentiment que rien n’existe, alors que c’est tout l’inverse. Les moyens sont alloués, les services sont réorganisés – je pourrais citer de mémoire des services qui n’existaient pas il y a encore quelques années qui se sont organisés, notamment dans le domaine du renseignement –, et les services de police sont confortés. Surtout, les moyens d’action existent : la loi visant à sortir la France du piège du narcotrafic, sur lequel se fonde toute la criminalité organisée dans notre territoire, va entrer en vigueur et donner à nos services la capacité d’agir.Madame la présidente, je vous remercie de m’avoir donné l’occasion de le dire.",3496.37,3536.39,0.0,0.026614487820042637,0.016346342002855244,0.24410587830372948,0.0,0.014840291496977742,0.6980930003763949
3,Mme la présidente,Nous avons terminé les questions.,3536.39,3538.17,0.0,0.0,0.08310409932009002,0.06341474063534346,0.633772087078206,0.09729132098002323,0.12241775198633734
